Date,Day,Stratum,StartLatitude,StartLongitude,StationCode,Region,SubRegion,TimeStart,EC,AvgTemp,AvgTurbidity,AvgSecchi,AvgStartDepth,Method,NumberTows,TowDuration,TowDirection,Species,Catch,FL_Range,Expression,Stage,Mark
2/6/2023,Monday,Lower San Joaquin,38.01984,-121.80448,23-28-LSJ06,West,Lower San Joaquin River,9:41,285.68,9,35.68,0.38,16.5,Kodiak,4,10,U,RBTC,3,224-259,n/p,5,AdClipped
2/6/2023,Monday,Sac Deep Water Shipping Channel,38.38616,-121.62421,23-28-SSC01,North,Lower Sacramento River Shipping Channel,11:02,728.25,8.8,97.68,0.16,8.95,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/6/2023,Monday,Sac Deep Water Shipping Channel,38.23231,-121.67469,23-28-SSC03,North,Lower Sacramento River Shipping Channel,12:51,300.42,8.38,57,0.25,12.1,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/6/2023,Monday,Sac Deep Water Shipping Channel,38.55008,-121.58043,23-28-SSC02,North,Upper Sacramento River Shipping Channel,9:15,837.5,9.2,19.7,0.7,10.72,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/6/2023,Monday,Suisun Bay,38.0829,-122.08884,23-28-SB02,Far West,West Suisun Bay,10:22,3680.5,9.13,n/p,0.14,8.68,Kodiak,4,10,D,LFS,8,67-95,n/p,n/p,None
2/6/2023,Monday,Suisun Bay,38.05839,-122.06229,23-28-SB03,Far West,West Suisun Bay,11:42,4421.5,9.65,n/p,0.24,8.2,Kodiak,4,10,D,LFS,2,72-83,n/p,n/p,None
2/6/2023,Monday,Suisun Bay,38.07628,-122.02406,23-28-SB05,West,Mid Suisun Bay,9:01,2020.5,8.8,n/p,0.18,5.08,Kodiak,4,10,U,LFS,1,85,n/p,n/p,None
2/7/2023,Tuesday,Cache Slough Liberty Island,38.29056,-121.71701,23-28-CS01,North,Cache Slough and Liberty Island,9:25,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
2/7/2023,Tuesday,Cache Slough Liberty Island,38.26804,-121.70104,23-28-CS02,North,Cache Slough and Liberty Island,9:34,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
2/7/2023,Tuesday,Cache Slough Liberty Island,38.37087,-121.63508,23-28-CS03,North,Cache Slough and Liberty Island,12:05,584.25,9.78,117.75,0.19,3.95,Kodiak,4,10,U,CHN,1,50,n/p,3,None
2/7/2023,Tuesday,Cache Slough Liberty Island,38.37087,-121.63508,23-28-CS03,North,Cache Slough and Liberty Island,12:05,584.25,9.78,117.75,0.19,3.95,Kodiak,4,10,U,CHNT,1,120,n/p,5,AdClipped
2/7/2023,Tuesday,Cache Slough Liberty Island,38.25976,-121.68632,23-28-CS04,North,Cache Slough and Liberty Island,9:37,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
2/7/2023,Tuesday,Cache Slough Liberty Island,38.25284,-121.68765,23-28-CS05,North,Cache Slough and Liberty Island,9:47,346.55,8.47,60.5,0.23,6.47,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/7/2023,Tuesday,Cache Slough Liberty Island,38.29108,-121.69297,23-28-CS06,North,Cache Slough and Liberty Island,13:49,402.5,8.9,65.9,0.22,5.38,Kodiak,4,10,D,DSMT,1,69,n/p,n/p,VIE-LOA
2/7/2023,Tuesday,Lower San Joaquin,38.07798,-121.56737,23-28-LSJ02,South,San Joaquin at Prisoners Point,9:35,250.45,9.1,18.33,0.67,11.65,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/7/2023,Tuesday,Lower San Joaquin,38.0496,-121.50577,23-28-LSJ04,South,San Joaquin at Prisoners Point,8:10,307.67,9.25,15.4,0.73,9.4,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/7/2023,Tuesday,Lower San Joaquin,38.09726,-121.58638,23-28-LSJ05,South,San Joaquin at Prisoners Point,10:58,241.78,9.13,21.4,0.58,7.82,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/7/2023,Tuesday,Suisun Bay,38.06814,-121.84351,23-28-SB01,West,Confluence,9:43,253.4,8.5,44.65,0.34,6.72,Kodiak,4,10,U,LFS,1,86,n/p,n/p,None
2/7/2023,Tuesday,Suisun Bay,38.03209,-121.83521,23-28-SB04,West,Confluence,8:22,292.12,8.9,44.55,0.35,8.18,Kodiak,4,10,U,RBTC,2,210-224,n/p,5,AdClipped
2/7/2023,Tuesday,Suisun Bay,38.06434,-122.02412,23-28-SB06,West,Mid Suisun Bay,11:16,930,9.08,62.3,0.29,9.35,Kodiak,4,10,U,LFS,3,77-85,n/p,n/p,None
2/8/2023,Wednesday,Lower Sacramento,38.09427,-121.72963,23-28-LSR03,North,Sacramento River Near Rio Vista,10:34,232.3,8.92,39.2,0.41,7.5,Kodiak,4,10,U,CHN,1,35,n/p,2,None
2/8/2023,Wednesday,Lower Sacramento,38.15627,-121.68344,23-28-LSR04,North,Sacramento River Near Rio Vista,7:52,240.55,8.83,30.95,0.41,6.68,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/8/2023,Wednesday,Lower Sacramento,38.0737,-121.76985,23-28-LSR01,West,Lower Sacramento River,9:26,243.38,8.5,40,0.37,9.25,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/8/2023,Wednesday,Southern Delta,38.02547,-121.52523,23-28-SD01,South,Mildred Island West,11:46,304.53,9.6,15.3,0.82,10.78,Kodiak,4,10,U,CHNT,1,n/p,n/p,n/p,AdClipped
2/8/2023,Wednesday,Southern Delta,37.97181,-121.51509,23-28-SD02,South,Mildred Island West,9:58,436.32,9.88,18.67,0.58,6.4,Kodiak,4,10,D,CHN,1,45,n/p,3,None
2/8/2023,Wednesday,Southern Delta,37.99117,-121.52239,23-28-SD05,South,Mildred Island West,8:20,306.4,9.53,12.17,0.84,4.12,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/8/2023,Wednesday,Western Delta,38.0359,-122.15925,23-28-WD01,Far West,Carquinez Strait,12:12,5885.5,9.78,61.92,0.2,6.21,Kodiak,4,10,D,LFS,1,85,n/p,n/p,None
2/8/2023,Wednesday,Western Delta,38.04774,-122.32084,23-28-WD03,Far West,East San Pablo Bay,8:54,17660.75,10.1,23.13,0.44,9.2,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/8/2023,Wednesday,Western Delta,38.13525,-122.28163,23-28-WD02,Far West,Lower Napa River,10:39,12016.5,10.53,44.25,0.34,5.38,Kodiak,4,10,D,LFS,1,75,n/p,n/p,None
2/8/2023,Wednesday,Western Delta,38.13525,-122.28163,23-28-WD02,Far West,Lower Napa River,10:39,12016.5,10.53,44.25,0.34,5.38,Kodiak,4,10,D,RBTC,1,210,n/p,5,AdClipped
2/9/2023,Thursday,Southern Delta,38.04534,-121.59397,23-28-SD03,South,Franks Tract,7:49,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
2/9/2023,Thursday,Southern Delta,38.02653,-121.59364,23-28-SD04,South,Franks Tract,8:12,305.72,9.83,17.7,0.63,5.38,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/9/2023,Thursday,Southern Delta,38.03597,-121.60808,23-28-SD06,South,Franks Tract,7:55,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
2/9/2023,Thursday,Southern Delta,37.99335,-121.57712,23-28-SD07,South,Holland Cut,10:02,286.17,9.92,15.3,0.77,6,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/9/2023,Thursday,Suisun Marsh,38.17929,-122.00417,23-28-SM01,West,Suisun Marsh,10:10,2629.67,9.7,86.7,0.21,7.23,Kodiak,3,10,U,DSM,1,n/p,n/p,n/p,None
2/9/2023,Thursday,Suisun Marsh,38.15392,-122.05158,23-28-SM02,West,Suisun Marsh,8:49,1984.75,9.37,92.08,0.17,6.4,Kodiak,4,10,U,LFS,4,70-82,n/p,n/p,None
2/9/2023,Thursday,Suisun Marsh,38.15609,-121.92373,23-28-SM03,West,Suisun Marsh,12:57,2302,10.15,70.15,0.23,4.4,Kodiak,2,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/10/2023,Friday,Lower Sacramento,38.06116,-121.80163,23-28-LSR02,West,Lower Sacramento River,9:32,249.4,9.1,36.85,0.27,11.8,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/10/2023,Friday,Lower Sacramento,38.07064,-121.77745,23-28-LSR05,West,Lower Sacramento River,10:51,236.47,9.35,38.45,0.34,9.62,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/10/2023,Friday,Lower Sacramento,38.06153,-121.81013,23-28-LSR06,West,Lower Sacramento River,8:08,265.22,9.05,34.8,0.35,11.12,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/13/2023,Monday,Cache Slough Liberty Island,38.29997,-121.6931,23-29-CS01,North,Cache Slough and Liberty Island,8:14,404.4,10.05,28.88,0.37,5.3,Kodiak,4,10,D,RBTC,2,238-240,n/p,5,AdClipped
2/13/2023,Monday,Cache Slough Liberty Island,38.28124,-121.71218,23-29-CS02,North,Cache Slough and Liberty Island,7:55,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
2/13/2023,Monday,Cache Slough Liberty Island,38.39271,-121.62518,23-29-CS03,North,Cache Slough and Liberty Island,10:16,688.75,11.28,32.9,0.3,3.5,Kodiak,4,10,D,CHN,1,48,n/p,2,None
2/13/2023,Monday,Cache Slough Liberty Island,38.39271,-121.62518,23-29-CS03,North,Cache Slough and Liberty Island,10:16,688.75,11.28,32.9,0.3,3.5,Kodiak,4,10,D,CHN,14,44-54,n/p,3,None
2/13/2023,Monday,Cache Slough Liberty Island,38.23439,-121.6767,23-29-CS04,North,Cache Slough and Liberty Island,12:23,239.05,10.25,23.55,0.48,11.55,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/13/2023,Monday,Southern Delta,38.04899,-121.64806,23-29-SD01,South,Franks Tract,8:57,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
2/13/2023,Monday,Southern Delta,38.03002,-121.6005,23-29-SD02,South,Franks Tract,9:20,265.78,10.22,15.28,0.68,2.65,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/13/2023,Monday,Southern Delta,37.94327,-121.5593,23-29-SD03,South,Old River,11:22,304.88,10.58,11.6,1.08,5.58,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/13/2023,Monday,Southern Delta,37.97692,-121.60415,23-29-SD05,South,Rock Slough and Discovery Bay,10:55,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
2/13/2023,Monday,Suisun Bay,38.08076,-122.08902,23-29-SB01,Far West,West Suisun Bay,10:52,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
2/13/2023,Monday,Suisun Bay,38.04471,-122.10795,23-29-SB04,Far West,West Suisun Bay,8:31,17733.75,10.48,20.2,0.52,15.6,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/13/2023,Monday,Suisun Bay,38.06882,-122.09005,23-29-SB05,Far West,West Suisun Bay,9:43,13512.75,10.37,31.95,0.39,6.25,Kodiak,4,10,U,RBTC,1,215,n/p,5,AdClipped
2/13/2023,Monday,Suisun Bay,38.07454,-121.99721,23-29-SB02,West,Mid Suisun Bay,11:14,3928.75,10.08,51.4,0.29,5.78,Kodiak,4,10,U,LFS,2,80-88,n/p,n/p,None
2/14/2023,Tuesday,Lower Sacramento,38.0971,-121.72626,23-29-LSR01,North,Sacramento River Near Rio Vista,9:23,230.25,9.97,21.25,0.66,7.5,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/14/2023,Tuesday,Lower Sacramento,38.09266,-121.70885,23-29-LSR05,North,Sacramento River Near Rio Vista,11:21,236.02,9.97,19.38,0.79,4.18,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/14/2023,Tuesday,Lower Sacramento,38.07064,-121.76806,23-29-LSR04,West,Lower Sacramento River,7:55,242.4,9.85,22.47,0.64,9.95,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/14/2023,Tuesday,Southern Delta,38.04359,-121.59541,23-29-SD07,South,Franks Tract,8:17,265.93,9.77,20.17,0.53,2.93,Kodiak,3,4.5,D,n/p,n/p,n/p,n/p,n/p,n/p
2/14/2023,Tuesday,Southern Delta,37.95194,-121.53202,23-29-SD04,South,Middle River West,11:18,334.12,10.42,10.45,1.29,4.05,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/14/2023,Tuesday,Southern Delta,37.97064,-121.53211,23-29-SD06,South,Mildred Island West,9:51,388.8,10.37,11.3,1.06,4.65,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/14/2023,Tuesday,Suisun Bay,38.05457,-121.85977,23-29-SB06,West,Confluence,10:23,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
2/14/2023,Tuesday,Suisun Bay,38.04236,-121.8334,23-29-SB07,West,Confluence,10:39,391,9.9,38.6,0.36,5.55,Kodiak,4,10,U,DSMT,1,79,n/p,n/p,VIE-RGP
2/14/2023,Tuesday,Suisun Bay,38.04916,-121.97816,23-29-SB03,West,Mid Suisun Bay,8:07,5509.5,9.82,43.3,0.38,5.1,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/14/2023,Tuesday,Suisun Bay,38.0623,-122.04951,23-29-SB08,West,Mid Suisun Bay,9:20,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
2/14/2023,Tuesday,Suisun Bay,38.07385,-122.00603,23-29-SB09,West,Mid Suisun Bay,9:29,4833.5,9.8,53.2,0.3,10.28,Kodiak,2,10,U,LFS,2,78-85,n/p,n/p,None
2/15/2023,Wednesday,Lower Sacramento,38.13537,-121.6887,23-29-LSR02,North,Sacramento River Near Rio Vista,8:47,205.47,8.97,17.55,0.68,4.55,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/15/2023,Wednesday,Lower Sacramento,38.16543,-121.67979,23-29-LSR03,North,Sacramento River Near Rio Vista,10:18,214.97,9.6,22.38,0.61,11.78,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/15/2023,Wednesday,Lower Sacramento,38.12141,-121.70314,23-29-LSR06,North,Sacramento River Near Rio Vista,7:48,214.4,9.57,24.07,0.52,7.23,Kodiak,3,10,D,DSMT,1,76,n/p,n/p,VIE-RGP
2/15/2023,Wednesday,Lower San Joaquin,38.01843,-121.77145,23-29-LSJ02,West,Lower San Joaquin River,8:38,306.83,9.78,31.9,0.37,10.55,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/15/2023,Wednesday,Lower San Joaquin,38.0289,-121.7508,23-29-LSJ03,West,Lower San Joaquin River,11:05,286.9,9.52,33.88,0.36,10.95,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/15/2023,Wednesday,Lower San Joaquin,38.02586,-121.75993,23-29-LSJ06,West,Lower San Joaquin River,9:52,301.43,9.73,35.45,0.38,9.53,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/15/2023,Wednesday,Western Delta,38.0682,-122.25078,23-29-WD02,Far West,Carquinez Strait,10:50,23091.25,10.65,55.77,0.33,9,Kodiak,4,10,U,CHN,2,42-43,n/p,2,None
2/15/2023,Wednesday,Western Delta,38.0682,-122.25078,23-29-WD02,Far West,Carquinez Strait,10:50,23091.25,10.65,55.77,0.33,9,Kodiak,4,10,U,LFS,1,84,n/p,n/p,None
2/15/2023,Wednesday,Western Delta,38.03415,-122.31208,23-29-WD03,Far West,East San Pablo Bay,9:30,24659.5,9.95,13.73,0.76,3.7,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/15/2023,Wednesday,Western Delta,38.15018,-122.29301,23-29-WD01,Far West,Lower Napa River,12:47,15221,10,91,0.24,4.82,Kodiak,4,10,U,LFS,5,64-80,n/p,n/p,None
2/16/2023,Thursday,Lower San Joaquin,38.08911,-121.63584,23-29-LSJ01,South,San Joaquin at Twitchell Island,9:43,256.83,9.67,22.43,0.52,18.73,Kodiak,4,10,D,CHN,1,57,n/p,3,None
2/16/2023,Thursday,Lower San Joaquin,38.09239,-121.65606,23-29-LSJ04,South,San Joaquin at Twitchell Island,8:21,256.62,9.63,24.7,0.56,15.5,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/16/2023,Thursday,Lower San Joaquin,38.09619,-121.62574,23-29-LSJ05,South,San Joaquin at Twitchell Island,11:00,254,9.55,25.53,0.52,8,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/16/2023,Thursday,Sac Deep Water Shipping Channel,38.40371,-121.61586,23-29-SSC01,North,Lower Sacramento River Shipping Channel,8:30,726.67,9.2,77.83,0.17,8.57,Kodiak,3,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/16/2023,Thursday,Suisun Marsh,38.11397,-122.05759,23-29-SM01,West,Grizzly Bay,9:44,5472,9.73,57.65,0.28,3.38,Kodiak,4,10,D,LFS,5,76-90,n/p,n/p,None
2/16/2023,Thursday,Suisun Marsh,38.10465,-122.03764,23-29-SM02,West,Grizzly Bay,8:30,6141.25,9.45,37.9,0.32,3.52,Kodiak,4,10,D,LFS,6,70-97,n/p,n/p,None
2/16/2023,Thursday,Suisun Marsh,38.16986,-121.93152,23-29-SM03,West,Suisun Marsh,11:41,2867.5,10.05,77.02,0.23,7.53,Kodiak,4,10,U,LFS,1,79,n/p,n/p,None
2/17/2023,Friday,Sac Deep Water Shipping Channel,38.22676,-121.67474,23-29-SSC02,North,Lower Sacramento River Shipping Channel,7:55,265.45,9.3,25.75,0.46,12.37,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/17/2023,Friday,Sac Deep Water Shipping Channel,38.32809,-121.64865,23-29-SSC03,North,Lower Sacramento River Shipping Channel,9:45,500.43,9.22,75.75,0.22,10.8,Kodiak,4,10,D,DSMT,1,79,n/p,n/p,VIE-RGP
2/17/2023,Friday,Sac Deep Water Shipping Channel,38.32809,-121.64865,23-29-SSC03,North,Lower Sacramento River Shipping Channel,9:45,500.43,9.22,75.75,0.22,10.8,Kodiak,4,10,D,RBTC,3,235-265,n/p,5,AdClipped
2/21/2023,Tuesday,Cache Slough Liberty Island,38.29983,-121.72974,23-30-CS01,North,Cache Slough and Liberty Island,8:04,737.75,10.35,13.75,0.84,3.35,Kodiak,4,10,D,CHN,2,50-54,n/p,3,None
2/21/2023,Tuesday,Cache Slough Liberty Island,38.25683,-121.73374,23-30-CS02,North,Cache Slough and Liberty Island,9:58,364.12,9.83,19.77,0.78,5.25,Kodiak,4,10,U,RBTC,1,261,n/p,5,AdClipped
2/21/2023,Tuesday,Cache Slough Liberty Island,38.24632,-121.70437,23-30-CS03,North,Cache Slough and Liberty Island,11:17,338.3,10.25,23.25,0.65,6.1,Kodiak,2,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/21/2023,Tuesday,Southern Delta,38.05855,-121.61037,23-30-SD02,South,Franks Tract,7:38,267.2,10.05,18.05,0.7,6.75,Kodiak,2,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/21/2023,Tuesday,Southern Delta,38.06438,-121.64822,23-30-SD03,South,Franks Tract,8:37,267.78,10.15,18.48,0.69,5.97,Kodiak,4,10,U,CHN,1,57,n/p,3,None
2/21/2023,Tuesday,Southern Delta,38.04915,-121.60295,23-30-SD05,South,Franks Tract,7:28,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
2/21/2023,Tuesday,Suisun Marsh,38.10588,-122.05031,23-30-SM01,West,Grizzly Bay,8:46,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
2/21/2023,Tuesday,Suisun Marsh,38.117635,-122.05748,23-30-SM02,West,Grizzly Bay,8:59,4703.67,10.3,111.67,0.23,2.02,Kodiak,3,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/21/2023,Tuesday,Suisun Marsh,38.16779,-1421.93576,23-30-SM03,West,Suisun Marsh,12:30,3319,10.9,117.5,0.24,7.5,Kodiak,2,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/21/2023,Tuesday,Suisun Marsh,38.15578,-122.04936,23-30-SM04,West,Suisun Marsh,10:51,4242.5,10.58,123.25,0.19,6.4,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/22/2023,Wednesday,Sac Deep Water Shipping Channel,38.34894,-121.64109,23-30-SSC03,North,Lower Sacramento River Shipping Channel,8:13,497,9.6,69.52,0.2,11.03,Kodiak,4,10,U,CHN,1,52,n/p,3,None
2/22/2023,Wednesday,Sac Deep Water Shipping Channel,38.55526,-121.57608,23-30-SSC01,North,Upper Sacramento River Shipping Channel,11:14,967,10.38,9.7,1.18,10.72,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/22/2023,Wednesday,Sac Deep Water Shipping Channel,38.50321,-121.58449,23-30-SSC02,North,Upper Sacramento River Shipping Channel,9:58,873,9.97,29.85,0.37,11.28,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/22/2023,Wednesday,Southern Delta,37.79042,-121.51066,23-30-SD01,South,Grant Line Canal and Old River West,8:00,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
2/22/2023,Wednesday,Southern Delta,37.97168,-121.52751,23-30-SD04,South,Mildred Island West,8:07,370.72,9.95,19.67,0.55,5.53,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/22/2023,Wednesday,Southern Delta,37.97125,-121.47878,23-30-SD06,South,Mildred Island West,9:46,531.5,10.3,17.95,0.56,6.7,Kodiak,2,3,D,n/p,n/p,n/p,n/p,n/p,n/p
2/22/2023,Wednesday,Southern Delta,37.92032,-121.55938,23-30-SD07,South,Old River,10:39,351.2,9.87,17.67,0.68,4.58,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/22/2023,Wednesday,Suisun Bay,38.02537,-121.82029,23-30-SB02,West,Confluence,8:21,448.45,9.75,76.3,0.24,5.05,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/22/2023,Wednesday,Suisun Bay,38.04984,-121.8468,23-30-SB05,West,Confluence,9:43,547,9.85,69.8,0.24,6.3,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/23/2023,Thursday,Lower Sacramento,38.08997,-121.73865,23-30-LSR01,North,Sacramento River Near Rio Vista,7:52,234.2,9.28,22.45,0.42,8.73,Kodiak,4,10,U,RBTC,1,225,n/p,5,AdClipped
2/23/2023,Thursday,Lower Sacramento,38.06316,-121.79815,23-30-LSR04,West,Lower Sacramento River,10:25,238.3,9.2,47.62,0.27,8.22,Kodiak,4,9,U,LFS,1,92,n/p,n/p,None
2/23/2023,Thursday,Lower Sacramento,38.08731,-121.74435,23-30-LSR05,West,Lower Sacramento River,9:08,228.1,9.28,28.47,0.4,9.12,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/23/2023,Thursday,Lower San Joaquin,38.06016,-121.54818,23-30-LSJ03,South,San Joaquin at Prisoners Point,10:37,267.98,9.67,30.55,0.46,4.9,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/23/2023,Thursday,Lower San Joaquin,38.07424,-121.67929,23-30-LSJ01,South,San Joaquin at Twitchell Island,7:38,287.35,9.47,32.33,0.45,10.7,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/23/2023,Thursday,Lower San Joaquin,38.0965,-121.63201,23-30-LSJ04,South,San Joaquin at Twitchell Island,9:08,251.3,9.6,25.78,0.49,9.95,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/23/2023,Thursday,Western Delta,38.0596,-122.22527,23-30-WD04,Far West,Carquinez Strait,12:18,14609.75,10.15,70.75,0.32,22.5,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p
2/23/2023,Thursday,Western Delta,38.06533,-122.27243,23-30-WD01,Far West,East San Pablo Bay,10:51,19264,10,113.2,0.32,8.8,Kodiak,2,10,U,RBTC,1,273,n/p,5,AdClipped
2/23/2023,Thursday,Western Delta,38.03055,-122.28867,23-30-WD02,Far West,East San Pablo Bay,10:34,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p
2/23/2023,Thursday,Western Delta,38.04206,-122.27255,23-30-WD03,Far West,East San Pablo Bay,9:13,27643,10.45,128.27,0.15,2.85,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/24/2023,Friday,Lower Sacramento,38.1309,-121.69681,23-30-LSR02,North,Sacramento River Near Rio Vista,9:10,217.45,9.05,24.45,0.6,10.2,Kodiak,2,10,U,DSMT,1,70,n/p,n/p,VIE-RGP
2/24/2023,Friday,Lower Sacramento,38.16296,-121.68245,23-30-LSR03,North,Sacramento River Near Rio Vista,10:02,212.53,9.08,23.1,0.64,10.55,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p
2/24/2023,Friday,Lower Sacramento,38.111,-121.69173,23-30-LSR06,North,Sacramento River Near Rio Vista,7:25,236.95,8.9,29.7,0.56,7.27,Kodiak,4,10,D,RBTC,1,245,n/p,5,AdClipped
2/24/2023,Friday,Lower San Joaquin,38.01856,-121.7977,23-30-LSJ02,West,Lower San Joaquin River,9:34,626,9.3,54.93,0.26,14.5,Kodiak,4,10,U,LFS,1,88,n/p,n/p,None
2/24/2023,Friday,Lower San Joaquin,38.01856,-121.7977,23-30-LSJ02,West,Lower San Joaquin River,9:34,626,9.3,54.93,0.26,14.5,Kodiak,4,10,U,RBTC,2,243-245,n/p,5,AdClipped
2/24/2023,Friday,Lower San Joaquin,38.03037,-121.72303,23-30-LSJ05,West,Lower San Joaquin River,8:07,382.67,9.1,47.25,0.28,7.92,Kodiak,4,10,D,LFS,1,75,n/p,n/p,None
2/24/2023,Friday,Lower San Joaquin,38.03037,-121.72303,23-30-LSJ05,West,Lower San Joaquin River,8:07,382.67,9.1,47.25,0.28,7.92,Kodiak,4,10,D,RBTC,2,239-240,n/p,5,AdClipped
2/24/2023,Friday,Lower San Joaquin,38.02633,-121.762,23-30-LSJ06,West,Lower San Joaquin River,10:48,418.15,9.3,56.38,0.25,9.65,Kodiak,4,10,U,LFS,2,77-90,n/p,n/p,None
2/24/2023,Friday,Suisun Bay,38.07508,-122.07748,23-30-SB04,Far West,West Suisun Bay,8:45,11646.5,9.47,123.02,0.34,2.33,Kodiak,4,10,U,LFS,6,68-89,n/p,n/p,None
